smiles,n_success_mut,n_failures_mut,LinComb(1-(SigmLin(redox_potential_-1)); SigmLin(redox_potential)),1-(SigmLin(redox_potential_-1)),SigmLin(redox_potential_-1),redox_potential_-1,SigmLin(redox_potential),redox_potential,total,obj_computation_time,history_data
CPBr,0,0,0.5,0.0,1.0,1.3923976421356201,1.0,1.3923976421356201,0.5,0.03032231330871582,C|AddA-15|Sub-5|Sub-4|AddA-14|AddA-8|RmA-2
SPCl,0,0,0.5,0.0,1.0,1.1590051651000977,1.0,1.1590051651000977,0.5,0.03449296951293945,C|AddA-15|Sub-5|Sub-4|AddA-14|Sub-13
CNS,0,0,0.5,0.0,1.0,1.007760763168335,1.0,1.007760763168335,0.5,0.027013063430786133,C|Sub-1|AddA-14|Sub-13|AddA-16|MoveFG-1406
CCNS,1,0,0.5,0.0,1.0,0.9966052174568176,1.0,0.9966052174568176,0.5,0.036151885986328125,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|InsA-1|Sub-13
CCCNS,0,0,0.5,0.0,1.0,0.9921663403511047,1.0,0.9921663403511047,0.5,0.03569793701171875,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|InsA-1|Sub-13|InsA-2
CC(O)(P)S,0,0,0.5,0.0,1.0,0.9321088790893555,1.0,0.9321088790893555,0.5,0.042613983154296875,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|AddA-34|CutA-2
OC#[SH],0,0,0.5,0.0,1.0,1.5458322763442993,1.0,1.5458322763442993,0.5,0.020510196685791016,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2147_RmA-2|Sub-2
CCS#[SH]=P,0,0,0.5,0.0,1.0,1.252286434173584,1.0,1.252286434173584,0.5,0.042084693908691406,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2146|Sub-28_ChB-2|ChB-1444_InsA-1
CSCC=P,0,0,0.5,0.0,1.0,1.0418885946273804,1.0,1.0418885946273804,0.5,0.0379178524017334,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-20|ChB-1445|Sub-21
C=PCl,0,0,0.5,0.0,1.0,1.5695343017578125,1.0,1.5695343017578125,0.5,0.01990675926208496,C|AddA-15|InsA-0|InsA-37_ChB-1407|CutA-3|Sub-4|MoveFG-1406_Sub-14
C=C(F)NBr,0,0,0.5,0.0,1.0,1.6458113193511963,1.0,1.6458113193511963,0.5,0.037407636642456055,C|AddA-15|Sub-8|Sub-3|AddA-17|InsA-37_AddA-31|MoveFG-3_ChB-1444
CSC(C)P,0,0,0.5,0.0,1.0,0.9103572964668274,1.0,0.9103572964668274,0.5,0.041372060775756836,C|AddA-13|InsA-0_InsA-37|AddA-32|Sub-21_RmA-1|AddA-36_MoveFG-4106
FC(Cl)(Br)Br,0,0,0.5,0.0,1.0,2.2742679119110107,1.0,2.2742679119110107,0.5,0.021513938903808594,C|Sub-1|AddA-15|AddA-14|Sub-0|AddA-11|AddA-15
SP(Cl)Br,1,0,0.5,0.0,1.0,1.7936251163482666,1.0,1.7936251163482666,0.5,0.020658016204833984,C|AddA-15|Sub-5|Sub-4|AddA-14|AddA-8|Sub-29
PP(Cl)SS,0,0,0.5,0.0,1.0,1.454980731010437,1.0,1.454980731010437,0.5,0.035085201263427734,C|AddA-15|Sub-5|Sub-4|AddA-14|AddA-8|Sub-29|AddA-37_Sub-12
CSC(C)Cl,0,0,0.5,0.0,1.0,1.0985909700393677,1.0,1.0985909700393677,0.5,0.04626798629760742,C|AddA-13|InsA-0_InsA-37|AddA-32|Sub-21_RmA-1|AddA-30
OC(P)(S)SCCP,0,0,0.5,0.0,1.0,0.9907413125038147,1.0,0.9907413125038147,0.5,0.10936713218688965,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|AddA-34|InsA-1|AddA-12
OCSCS,0,0,0.5,0.0,1.0,1.09023118019104,1.0,1.09023118019104,0.5,0.03746676445007324,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|AddA-34|MoveFG-4142_RmA-4
N#[SH]=P,0,0,0.5,0.0,1.0,1.6859010457992554,1.0,1.6859010457992554,0.5,0.017625093460083008,C|AddA-15|Sub-5|AddA-9|ChB-2110_Sub-11|Sub-9_Sub-12|ChB-1406
FCC#[SH],0,0,0.5,0.0,1.0,1.3282774686813354,1.0,1.3282774686813354,0.5,0.030575990676879883,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2147_RmA-2|AddA-11
P#S#[SH],0,0,0.5,0.0,1.0,2.0876524448394775,1.0,2.0876524448394775,0.5,0.017158985137939453,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2146|Sub-28_ChB-2|RmA-0_ChB-2110
C#CC=P,0,0,0.5,0.0,1.0,1.9246277809143066,1.0,1.9246277809143066,0.5,0.050864219665527344,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-20|ChB-1445|RmA-0_ChB-2146
P=CCBr,0,0,0.5,0.0,1.0,1.232210636138916,1.0,1.232210636138916,0.5,0.031941890716552734,C|AddA-15|InsA-0|InsA-37_ChB-1407|CutA-3|Sub-4|InsA-1_ChB-1408
FCCN(Cl)Br,1,0,0.5,0.0,1.0,1.7089118957519531,1.0,1.7089118957519531,0.5,0.03532290458679199,C|AddA-15|Sub-8|Sub-3|AddA-17|InsA-37_AddA-31|AddA-30
FCCCN(Cl)Br,0,0,0.5,0.0,1.0,1.6833356618881226,1.0,1.6833356618881226,0.5,0.03783011436462402,C|AddA-15|Sub-8|Sub-3|AddA-17|InsA-37_AddA-31|AddA-30|InsA-38
CCS#SP,0,0,0.5,0.0,1.0,1.071168065071106,1.0,1.071168065071106,0.5,0.054437875747680664,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2146|Sub-28_ChB-2|InsA-1
CP=S,0,0,0.5,0.0,1.0,1.2742153406143188,1.0,1.2742153406143188,0.5,0.040914058685302734,C|AddA-13|AddA-21|MoveFG-1406|CutA-0_Sub-12|ChB-1406|AddA-16
CC1C[SH](P)O1,0,0,0.5,0.0,1.0,1.35055410861969,1.0,1.35055410861969,0.5,0.08127689361572266,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|ChB-1443|Sub-13_AddA-20|InsA-37_AddA-24
C1=C2CC1P=N2,0,0,0.5,0.0,1.0,2.2609739303588867,1.0,2.2609739303588867,0.5,0.04907512664794922,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|InsA-73|Sub-9_ChB-1445
Cln1[nH][pH]1,0,0,0.5,0.0,1.0,2.0616509914398193,1.0,2.0616509914398193,0.5,0.04171919822692871,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|AddA-12_MoveFG-2|Sub-17_ChB-776
CSC(O)(F)S,0,0,0.5,0.0,1.0,1.401545524597168,1.0,1.401545524597168,0.5,0.03442502021789551,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|AddA-34|InsA-1|CutA-6_Sub-35
C[SH]1OC1(P)S,0,0,0.5,0.0,1.0,1.1480568647384644,1.0,1.1480568647384644,0.5,0.0359807014465332,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|AddA-34|ChB-778
N#SPBr,0,0,0.5,0.0,1.0,1.8078646659851074,1.0,1.8078646659851074,0.5,0.018630027770996094,C|AddA-15|Sub-5|AddA-9|ChB-2110_Sub-11|Sub-9_Sub-12|AddA-23
CC#SCl,1,0,0.5,0.0,1.0,1.803714394569397,1.0,1.803714394569397,0.5,0.02672719955444336,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2147_RmA-2|AddA-22
[SH]#CCl,0,0,0.5,0.0,1.0,2.1727638244628906,1.0,2.1727638244628906,0.5,0.017308712005615234,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2147_RmA-2|AddA-22|RmA-0_MoveFG-39
CSP,0,0,0.5,0.0,1.0,0.8704018592834473,1.0,0.8704018592834473,0.5,0.031764984130859375,C|AddA-15|Sub-5|AddA-9|ChB-2110_Sub-11|Sub-9_Sub-12|InsA-1_RmA-2
FCNF,0,0,0.5,0.0,1.0,1.171474575996399,1.0,1.171474575996399,0.5,0.03095221519470215,C|AddA-15|Sub-8|Sub-3|AddA-17|AddA-19|MoveFG-2
CC(P)C(S)Cl,0,0,0.5,0.0,1.0,1.0951576232910156,1.0,1.0951576232910156,0.5,0.048584938049316406,C|AddA-13|InsA-0_InsA-37|AddA-32|Sub-38|AddA-28
P=[SH]P,0,0,0.5,0.0,1.0,1.0316416025161743,1.0,1.0316416025161743,0.5,0.042594194412231445,C|AddA-13|AddA-21|MoveFG-1406|CutA-0_Sub-12|ChB-1406|AddA-12
C=[SH]1=CO1,0,0,0.5,0.0,1.0,1.4990066289901733,1.0,1.4990066289901733,0.5,0.06177186965942383,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|ChB-1443|Sub-13_AddA-20|Sub-24_ChB-1444
PC1C=C2CN21,0,0,0.5,0.0,1.0,1.1250399351119995,1.0,1.1250399351119995,0.5,0.051294803619384766,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|InsA-73|Sub-41_ChB-743
CN1PC1Cl,0,0,0.5,0.0,1.0,1.3498244285583496,1.0,1.3498244285583496,0.5,0.048932790756225586,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|AddA-12_MoveFG-2|AddA-8_ChB-776
CCSC(C)(O)P,0,0,0.5,0.0,1.0,0.9238930940628052,1.0,0.9238930940628052,0.5,0.0921180248260498,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|AddA-34|InsA-1|InsA-38_RmA-1
CC(O)P,1,0,0.5,0.0,1.0,0.9039837121963501,1.0,0.9039837121963501,0.5,0.04398775100708008,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|AddA-34|RmA-1_CutA-1
CC(P)CP,0,0,0.5,0.0,1.0,0.803817868232727,1.0,0.803817868232727,0.5,0.04008793830871582,C|AddA-13|InsA-0_InsA-37|Sub-21_AddA-36|AddA-34|RmA-1_CutA-1|Sub-24_AddA-12
CPC1C=CC1,0,0,0.5,0.0,1.0,0.9049449563026428,1.0,0.9049449563026428,0.5,0.04761195182800293,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|InsA-73|MoveFG-1448
C#S(=C)N,0,0,0.5,0.0,1.0,1.3425074815750122,1.0,1.3425074815750122,0.5,0.03314685821533203,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_ChB-1443|ChB-0|Sub-8_AddA-25
C1CSCSC1,0,0,0.5,0.0,1.0,1.8317713737487793,1.0,1.8317713737487793,0.5,0.04193115234375,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2146|InsA-37|InsA-1
CC1C2CP12,0,0,0.5,0.0,1.0,0.8577057123184204,1.0,0.8577057123184204,0.5,0.06411504745483398,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-20|MoveFG-1482_ChB-777|ChB-811
C#CC(O)Br,0,0,0.5,0.0,1.0,1.7080706357955933,1.0,1.7080706357955933,0.5,0.03216910362243652,C|AddA-15|InsA-0|InsA-37_ChB-1407|CutA-3|InsA-37_AddA-34|ChB-2110
NSCF,0,0,0.5,0.0,1.0,1.192384123802185,1.0,1.192384123802185,0.5,0.027096986770629883,C|AddA-15|Sub-8|Sub-3|AddA-17|AddA-19|Sub-5_MoveFG-1406
ClC1=CC1,0,0,0.5,0.0,1.0,1.4057713747024536,1.0,1.4057713747024536,0.5,0.02560114860534668,C|AddA-13|InsA-0_InsA-37|AddA-32|Sub-38|RmA-1_ChB-1407
PS1=C(Br)O1,0,0,0.5,0.0,1.0,2.1500580310821533,1.0,2.1500580310821533,0.5,0.025858640670776367,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|ChB-1443|Sub-13_AddA-20|AddA-31
PNCl,1,0,0.5,0.0,1.0,1.1667587757110596,1.0,1.1667587757110596,0.5,0.0200498104095459,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|AddA-12_MoveFG-2|CutA-2
ClNPBr,0,0,0.5,0.0,1.0,1.5977789163589478,1.0,1.5977789163589478,0.5,0.019514083862304688,C|Sub-1|AddA-14|InsA-0|MoveFG-1406|AddA-12_MoveFG-2|CutA-2|AddA-31
CC(C)F,0,0,0.5,0.0,1.0,0.9778160452842712,1.0,0.9778160452842712,0.5,0.034925222396850586,C|AddA-15|Sub-8|InsA-0|ChB-2109|Sub-5_ChB-0|AddA-27|InsA-1|RmA-0
CPPN,0,0,0.5,0.0,1.0,0.7317396998405457,1.0,0.7317396998405457,0.5,0.03267312049865723,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|AddA-16|Sub-17
PPCCl,0,0,0.5,0.0,1.0,0.9538838267326355,1.0,0.9538838267326355,0.5,0.029635906219482422,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|AddA-22|AddA-12
CC1CC(C)P1,0,0,0.5,0.0,1.0,0.8318879008293152,1.0,0.8318879008293152,0.5,0.05503487586975098,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|AddA-10|Sub-40_ChB-845|MoveFG-1449_ChB-2
CCCCCF,0,0,0.5,0.0,1.0,1.0304688215255737,1.0,1.0304688215255737,0.5,0.05262017250061035,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|MoveFG-2775_InsA-37
CC[SH]=N,0,0,0.5,0.0,1.0,1.0703635215759277,1.0,1.0703635215759277,0.5,0.08721685409545898,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_ChB-1443|ChB-0|Sub-9_InsA-1
C1#SCSCC1,0,0,0.5,0.0,1.0,1.729944109916687,1.0,1.729944109916687,0.5,0.03585004806518555,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2146|InsA-37|InsA-38
CC1CP1,0,0,0.5,0.0,1.0,0.812470555305481,1.0,0.812470555305481,0.5,0.03587460517883301,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-20|MoveFG-1482_ChB-777|ChB-1444_CutA-3
C=CP(O)Br,1,0,0.5,0.0,1.0,1.7571008205413818,1.0,1.7571008205413818,0.5,0.032137155532836914,C|AddA-15|InsA-0|InsA-37_ChB-1407|CutA-3|InsA-37_AddA-34|Sub-28
C=CP(N)Br,0,0,0.5,0.0,1.0,1.5589063167572021,1.0,1.5589063167572021,0.5,0.031007051467895508,C|AddA-15|InsA-0|InsA-37_ChB-1407|CutA-3|InsA-37_AddA-34|Sub-28|Sub-33
CCSCN,0,0,0.5,0.0,1.0,0.9503475427627563,1.0,0.9503475427627563,0.5,0.03963804244995117,C|AddA-13|InsA-0_InsA-37|AddA-32|ChB-742_AddA-41|CutA-2|ChB-38_MoveFG-2775
PCCS,0,0,0.5,0.0,1.0,0.8729405999183655,1.0,0.8729405999183655,0.5,0.04900097846984863,C|AddA-13|AddA-21|MoveFG-1406|CutA-0_Sub-12|InsA-0|InsA-37
CCC(C)CP,0,0,0.5,0.0,1.0,0.8350695967674255,1.0,0.8350695967674255,0.5,0.08262872695922852,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|ChB-73|InsA-2_MoveFG-1444
BrCP1CP1,0,0,0.5,0.0,1.0,1.0722054243087769,1.0,1.0722054243087769,0.5,0.036767005920410156,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|AddA-16|AddA-31_ChB-705
N=CCl,0,0,0.5,0.0,1.0,1.7059053182601929,1.0,1.7059053182601929,0.5,0.018975019454956055,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|AddA-22|ChB-1406_Sub-1
C1=C2CPC12,0,0,0.5,0.0,1.0,1.0088279247283936,1.0,1.0088279247283936,0.5,0.048111915588378906,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|AddA-10|Sub-40_ChB-845|Sub-10_RmA-1
O=CP,0,0,0.5,0.0,1.0,1.4097241163253784,1.0,1.4097241163253784,0.5,0.04985213279724121,C|AddA-15|Sub-8|Sub-3|AddA-18_RmA-0|ChB-1406|AddA-12
CC(C)CP,0,0,0.5,0.0,1.0,0.8278594613075256,1.0,0.8278594613075256,0.5,0.09198427200317383,C|AddA-15|Sub-8|InsA-0|InsA-37|MoveFG-41|InsA-2|Sub-3|Sub-4
C1#SCS1,1,0,0.5,0.0,1.0,1.7922993898391724,1.0,1.7922993898391724,0.5,0.03104400634765625,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2146|InsA-37|RmA-3_ChB-703
F[SH]1#CSC1,0,0,0.5,0.0,1.0,1.578311562538147,1.0,1.578311562538147,0.5,0.02921295166015625,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_InsA-0|ChB-2146|InsA-37|RmA-3_ChB-703|AddA-27
OC=S,0,0,0.5,0.0,1.0,1.4862902164459229,1.0,1.4862902164459229,0.5,0.020058155059814453,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_ChB-1443|AddA-26_RmA-0|Sub-8
C1#CCCC1,0,0,0.5,0.0,1.0,1.1276307106018066,1.0,1.1276307106018066,0.5,0.039608001708984375,C|AddA-15|Sub-8|InsA-0|InsA-37|InsA-1|ChB-2183|ChB-703
FOCCCl,0,0,0.5,0.0,1.0,1.3988972902297974,1.0,1.3988972902297974,0.5,0.0320591926574707,C|Sub-1|AddA-15|Sub-2|InsA-0|InsA-37_Sub-10|Sub-6|ChB-740_ChB-38|AddA-19_MoveFG-41
CC1CS1,0,0,0.5,0.0,1.0,1.0887959003448486,1.0,1.0887959003448486,0.5,0.038342952728271484,C|AddA-13|InsA-0_InsA-37|AddA-32|ChB-742_AddA-41|CutA-2|RmA-4
CC(P)C1(N)SC1N,0,0,0.5,0.0,1.0,1.1090130805969238,1.0,1.1090130805969238,0.5,0.07304120063781738,C|AddA-13|InsA-0_InsA-37|AddA-32|ChB-742_AddA-41|AddA-33_AddA-28
P#CCS,0,0,0.5,0.0,1.0,1.2792857885360718,1.0,1.2792857885360718,0.5,0.028741836547851562,C|AddA-13|AddA-21|MoveFG-1406|CutA-0_Sub-12|InsA-0|ChB-2146_InsA-1
CC1=CP1,0,0,0.5,0.0,1.0,0.9899020195007324,1.0,0.9899020195007324,0.5,0.04203915596008301,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|ChB-73|ChB-811_CutA-2
CCPPC,0,0,0.5,0.0,1.0,0.7692631483078003,1.0,0.7692631483078003,0.5,0.049855947494506836,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|AddA-16|InsA-38
PCCCl,1,0,0.5,0.0,1.0,1.0075334310531616,1.0,1.0075334310531616,0.5,0.03702497482299805,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|AddA-22|ChB-2109_InsA-0
NC(Cl)CP,0,0,0.5,0.0,1.0,0.9407609105110168,1.0,0.9407609105110168,0.5,0.036949872970581055,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|AddA-22|ChB-2109_InsA-0|AddA-17
CCPP,0,0,0.5,0.0,1.0,0.7631063461303711,1.0,0.7631063461303711,0.5,0.03731107711791992,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|AddA-16|MoveFG-41
CN(C)S,0,0,0.5,0.0,1.0,1.105479121208191,1.0,1.105479121208191,0.5,0.04100680351257324,C|AddA-13|InsA-0_InsA-37|InsA-73_Sub-17|CutA-3|MoveFG-1446
C[SH](=O)=S,0,0,0.5,0.0,1.0,1.3703157901763916,1.0,1.3703157901763916,0.5,0.02724480628967285,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_ChB-1443|AddA-26_RmA-0|ChB-1443_AddA-16
OCP(P)Cl,0,0,0.5,0.0,1.0,1.0958771705627441,1.0,1.0958771705627441,0.5,0.0290219783782959,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|Sub-22|InsA-0_MoveFG-39|AddA-12_MoveFG-115
CC#CC,0,0,0.5,0.0,1.0,0.986651599407196,1.0,0.986651599407196,0.5,0.0769810676574707,C|AddA-15|Sub-8|InsA-0|InsA-37|InsA-1|ChB-2183|CutA-3
CC(O)(Cl)Cl,0,0,0.5,0.0,1.0,1.3059906959533691,1.0,1.3059906959533691,0.5,0.03661084175109863,C|Sub-1|AddA-15|Sub-2|InsA-0|InsA-37_Sub-10|Sub-6|ChB-740_ChB-38|AddA-38_MoveFG-4106
CC(N)S,0,0,0.5,0.0,1.0,0.889888346195221,1.0,0.889888346195221,0.5,0.04155087471008301,C|AddA-13|InsA-0_InsA-37|AddA-32|ChB-742_AddA-41|CutA-2|ChB-37_CutA-2
C=S1C(C)C1N,0,0,0.5,0.0,1.0,1.1246609687805176,1.0,1.1246609687805176,0.5,0.04089498519897461,C|AddA-13|InsA-0_InsA-37|AddA-32|ChB-742_AddA-41|ChB-1407_MoveFG-39
C1PS1,1,0,0.5,0.0,1.0,1.13383150100708,1.0,1.13383150100708,0.5,0.07050418853759766,C|AddA-13|AddA-21|MoveFG-1406|CutA-0_Sub-12|InsA-0|ChB-703
NP1CP1,0,0,0.5,0.0,1.0,0.748342752456665,1.0,0.748342752456665,0.5,0.038385868072509766,C|AddA-13|AddA-21|MoveFG-1406|CutA-0_Sub-12|InsA-0|ChB-703|Sub-4_AddA-17
CCSCS,0,0,0.5,0.0,1.0,1.0039728879928589,1.0,1.0039728879928589,0.5,0.036028146743774414,C|AddA-13|InsA-0_InsA-37|AddA-32|ChB-742_AddA-41|CutA-2|ChB-73_Sub-37
PC1PS1,0,0,0.5,0.0,1.0,1.132101058959961,1.0,1.132101058959961,0.5,0.027979135513305664,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|InsA-0_Sub-21|ChB-776
OCP,0,0,0.5,0.0,1.0,0.9001400470733643,1.0,0.9001400470733643,0.5,0.025048017501831055,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|Sub-12_Sub-10|InsA-0
BrPC1CC2=C1OC2,0,0,0.5,0.0,1.0,1.2683982849121094,1.0,1.2683982849121094,0.5,0.09503483772277832,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|AddA-10|AddA-23_ChB-743|MoveFG-1562_InsA-73
CNSCl,0,0,0.5,0.0,1.0,1.7748538255691528,1.0,1.7748538255691528,0.5,0.026877164840698242,C|AddA-15|AddA-12|Sub-16_AddA-29|Sub-9_AddA-38|CutA-2_MoveFG-39
CCNCSS,0,0,0.5,0.0,1.0,1.4039790630340576,1.0,1.4039790630340576,0.5,0.045950889587402344,C|AddA-13|InsA-0_InsA-37|InsA-73_Sub-17|CutA-3|InsA-1_AddA-21
OC[SH]=S,0,0,0.5,0.0,1.0,1.3214880228042603,1.0,1.3214880228042603,0.5,0.026424169540405273,C|AddA-13|AddA-21|MoveFG-1406|ChB-2110_ChB-1443|AddA-26_RmA-0|InsA-37
OCPCCl,0,0,0.5,0.0,1.0,1.0582772493362427,1.0,1.0582772493362427,0.5,0.034567832946777344,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|Sub-22|InsA-0_MoveFG-39|InsA-37
CC#CCCC,1,0,0.5,0.0,1.0,1.0078890323638916,1.0,1.0078890323638916,0.5,0.039832115173339844,C|AddA-15|Sub-8|InsA-0|InsA-37|InsA-1|ChB-2183|InsA-38
CC#CCCCCP,0,0,0.5,0.0,1.0,0.9921759366989136,1.0,0.9921759366989136,0.5,0.053288936614990234,C|AddA-15|Sub-8|InsA-0|InsA-37|InsA-1|ChB-2183|InsA-38|AddA-20_InsA-41
OC(CCl)PCl,0,0,0.5,0.0,1.0,1.2967503070831299,1.0,1.2967503070831299,0.5,0.034246206283569336,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|Sub-22|InsA-0_MoveFG-39|AddA-38_InsA-108
CC1=CN1,0,0,0.5,0.0,1.0,0.9800106883049011,1.0,0.9800106883049011,0.5,0.03318977355957031,C|Sub-1|AddA-8|InsA-0_ChB-2110|InsA-1_MoveFG-1406|ChB-1444
CCCCS,0,0,0.5,0.0,1.0,0.9130954742431641,1.0,0.9130954742431641,0.5,0.04454302787780762,C|AddA-13|InsA-0_InsA-37|AddA-32|MoveFG-42_InsA-38|RmA-2
NPSP,0,0,0.5,0.0,1.0,0.8490818738937378,1.0,0.8490818738937378,0.5,0.060565948486328125,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|InsA-0_Sub-21|MoveFG-1446|Sub-25
PCP,0,0,0.5,0.0,1.0,0.73261958360672,1.0,0.73261958360672,0.5,0.037464141845703125,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|InsA-0_Sub-21|RmA-2
NOP,0,0,0.5,0.0,1.0,0.9337608218193054,1.0,0.9337608218193054,0.5,0.02877497673034668,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|Sub-4_RmA-3|MoveFG-39_CutA-1|Sub-12_Sub-10|AddA-17
PC1(P)C2=C1C(Br)O2,0,0,0.5,0.0,1.0,1.6665111780166626,1.0,1.6665111780166626,0.5,0.040248870849609375,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|ChB-1408|AddA-10|AddA-23_ChB-743|AddA-28
OC=NO,0,0,0.5,0.0,1.0,1.5367001295089722,1.0,1.5367001295089722,0.5,0.030055999755859375,C|AddA-15|Sub-8|Sub-3|AddA-18_RmA-0|InsA-0_Sub-17|ChB-1407_AddA-10
PNCS,1,0,0.5,0.0,1.0,0.8926970958709717,1.0,0.8926970958709717,0.5,0.0304257869720459,C|AddA-13|InsA-0_InsA-37|InsA-73_Sub-17|CutA-3|RmA-0_AddA-20
NPCCl,0,0,0.5,0.0,1.0,1.0309157371520996,1.0,1.0309157371520996,0.5,0.0358428955078125,C|AddA-13|InsA-0_InsA-37|InsA-73_Sub-17|CutA-3|RmA-0_AddA-20|Sub-6_MoveFG-1409
N=[SH]O,0,0,0.5,0.0,1.0,1.5240756273269653,1.0,1.5240756273269653,0.5,0.03360915184020996,C|Sub-1|AddA-14|Sub-13|ChB-1406|AddA-18
ClOC1=NP1,0,0,0.5,0.0,1.0,1.9281973838806152,1.0,1.9281973838806152,0.5,0.0331118106842041,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|Sub-22|InsA-0|AddA-17_ChB-1514
CC(C)CO,0,0,0.5,0.0,1.0,0.9409686923027039,1.0,0.9409686923027039,0.5,0.04081416130065918,C|AddA-15|Sub-8|InsA-0|InsA-37|InsA-1|MoveFG-117_Sub-37|AddA-26_RmA-4
PC1C=P1,0,0,0.5,0.0,1.0,1.1864744424819946,1.0,1.1864744424819946,0.5,0.02924513816833496,C|AddA-15|Sub-8|InsA-0|InsA-37|AddA-28|CutA-3|Sub-1|Sub-4_ChB-1406
OPCCl,0,0,0.5,0.0,1.0,1.1231409311294556,1.0,1.1231409311294556,0.5,0.030173063278198242,C|Sub-1|AddA-15|Sub-2|AddA-8_Sub-12|AddA-30|ChB-740_ChB-0|InsA-1|CutA-4_MoveFG-39
